PMX Bone Weight
0.8976436,18.08964,-0.2496878,0.9996281,0.005004297,0.02681036,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.847548,17.74562,-0.7572923,0.9672123,-0.0900818,-0.2374567,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8791575,17.6807,-0.4852868,0.9898902,-0.1364611,-0.03867649,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8539051,17.67031,-0.277056,0.9784845,-0.1656378,0.1230136,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.756366,17.20664,-0.7792395,0.9287957,-0.1603463,-0.3341072,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7878683,17.25541,-0.482313,0.9795502,-0.1973412,0.0392164,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7693043,17.27094,-0.2893118,0.9730433,-0.212103,0.09054837,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.662415,17.20593,-0.05097301,0.1491632,-0.5076688,0.8485415,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6767963,16.91565,-0.7965848,0.8668831,-0.3786268,-0.3242767,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.689403,16.90746,-0.494871,0.9089929,-0.4076621,0.08685267,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.660816,16.92072,-0.3168165,0.8188452,-0.4686046,0.3315149,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5773658,16.75068,-0.7794833,0.7173687,-0.6421643,-0.2701982,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5887635,16.73972,-0.5264513,0.7369449,-0.6700869,0.08885823,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5594648,16.7533,-0.3631778,0.6657922,-0.6777377,0.3120776,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,16.44181,-0.789126,2.533272E-09,-0.9699749,0.2432053,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2216858,16.53222,-0.605179,0.3811031,-0.9018806,0.2034002,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.411294,16.62334,-0.442728,0.4656981,-0.8513614,0.2414728,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,16.43441,-0.8584095,2.528637E-09,-0.9825306,0.1861007,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2318452,16.51468,-0.710034,0.5159172,-0.8565407,0.01294531,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.4305308,16.61757,-0.585546,0.5477007,-0.8344563,0.06088127,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,18.59316,-0.862173,0,0.6622782,-0.749258,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.07926751,18.11783,-1.113567,0.07690565,0.2750753,-0.9583419,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,18.73744,-0.6572962,0,0.8223299,-0.569011,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.0798135,17.23388,-1.053078,0.5106485,0.2884623,-0.8099553,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1129245,16.89888,-1.124926,0.4726827,-0.2219315,-0.8528292,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1579598,16.4731,-0.8530763,0.5973898,-0.761593,-0.2512003,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.10452,16.45411,-0.7515885,0.2887512,-0.9384763,0.1894332,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.23166,18.57757,-0.8560793,0.1397645,0.7026156,-0.6977085,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3701588,18.11437,-1.073027,0.2098437,0.2616225,-0.9420825,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.23166,18.71644,-0.6517973,0.1803264,0.8220667,-0.5400823,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3759503,17.80675,-1.096183,0.2794678,-0.1715958,-0.9446971,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3385785,17.19454,-0.9134093,0.2792394,0.9559078,-0.09091555,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3302032,16.96462,-1.04404,0.314506,0.01567065,-0.9491261,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3214575,16.55877,-0.8104492,0.5658095,-0.784919,-0.2525108,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3370575,16.56501,-0.6391807,0.526693,-0.8493167,0.03543423,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3179865,16.57479,-0.5197628,0.4209302,-0.880935,0.216267,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.656994,18.47882,-0.766545,0.5948949,0.6046981,-0.5295662,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6585053,18.58759,-0.5659973,0.6537816,0.6594205,-0.3711258,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6062258,17.20757,-0.8415811,-0.2818675,0.9261684,-0.2505251,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5420513,16.94674,-0.9603556,0.5081626,-0.1391114,-0.8499522,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.519909,16.69629,-0.7824083,0.6279681,-0.7374027,-0.2487834,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5323402,16.68463,-0.5442646,0.6222575,-0.7788563,0.07860179,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5038897,16.696,-0.3913163,0.5442755,-0.7886291,0.2860567,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8633723,17.89754,-0.730353,0.9724755,-0.01475392,-0.2325375,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.9003345,17.88542,-0.492141,0.9973812,-0.0716003,-0.01021116,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5065905,17.91414,-1.062292,0.3637244,0.01944268,-0.9313036,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8753745,17.89427,-0.1533188,0.9854611,-0.132777,0.106004,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3701588,17.90198,-1.100911,0.2319511,0.04479512,-0.9716955,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2316893,17.87578,-1.128524,0.1669162,0.05724379,-0.984308,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.083382,17.83326,-1.153601,0.1229157,-0.0321026,-0.9918977,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,17.81075,-1.161576,-3.782181E-09,0.0004614564,-0.9999999,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6544493,18.30713,-0.8911598,0.5270724,0.3891876,-0.7554651,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.812838,18.33971,-0.6600068,0.8655079,0.3766927,-0.3301494,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5003895,18.34361,-0.9519022,0.2846498,0.4490725,-0.8469406,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8814878,18.26735,-0.349362,0.9748681,0.1989676,-0.1002201,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2333077,18.36851,-1.00231,0.1230609,0.450947,-0.8840265,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,18.36851,-1.017637,0,0.4396178,-0.898185,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6637703,17.48343,-0.8432532,-0.6780559,-0.734953,-0.009183596,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7627621,17.34749,-0.8127698,0.5415015,-0.1181442,-0.8323569,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.352716,17.48481,-0.9518828,0.6161317,-0.7508382,0.2379576,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.817986,17.3821,-0.482313,0.9772573,-0.2098154,0.03075475,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2579363,17.30799,-0.9401633,0.7530402,-0.08620774,-0.6523026,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7974038,17.40211,-0.28275,0.9745483,-0.2104161,0.0773344,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.137904,17.49644,-1.052942,0.4032972,-0.31958,-0.8574497,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7881315,17.44555,-0.1238932,-0.6483877,0.6506403,0.3952981,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,17.41554,-1.08421,-1.944233E-09,-0.1308751,-0.9913988,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5714378,17.09279,-0.9340987,0.3742113,0.2796464,-0.8841741,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.341874,17.09417,-1.010714,0.277346,0.4121544,-0.8678755,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7353061,17.02957,-0.4855793,0.9475611,-0.3108666,0.07409476,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2640593,17.15274,-0.9981661,0.2923344,0.5992076,-0.7453126,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.711789,17.04671,-0.3037905,0.9362906,-0.3417116,0.08119788,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.08091526,17.0489,-1.173335,0.7700285,0.2982098,-0.5640274,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,17.06483,-1.301342,-1.39987E-08,0.718999,-0.6950111,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.4927748,16.7215,-0.8780363,0.5540957,-0.6371853,-0.5356984,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3622613,16.67434,-0.9241928,0.371436,-0.5336592,-0.7597653,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2391188,16.70678,-0.9844771,0.2384769,-0.5592648,-0.7939469,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.645684,16.81545,-0.5072926,0.8419087,-0.5318167,0.09143769,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1796633,16.68369,-0.9741713,-0.5716747,-0.781397,0.2502134,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6128168,16.82804,-0.3362385,0.76256,-0.5541665,0.3337691,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.4911563,16.8272,-0.950664,0.4470601,-0.386573,-0.8066589,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.375726,16.79358,-0.9860566,0.325835,-0.404724,-0.854418,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1961895,16.73422,-1.020718,0.3792451,-0.5482465,-0.745385,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1371825,16.75943,-1.069985,0.4823483,-0.3716835,-0.7932159,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.02600325,16.77715,-1.133672,0.2768556,-0.2134768,-0.9368984,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,16.77765,-1.138166,3.791962E-09,-0.230928,-0.9729708,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8010697,17.90419,-0.8694953,0.7768272,0.04248929,-0.6282788,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7266675,17.8216,-0.9445215,0.6331602,-0.03007562,-0.7734362,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8076121,18.05319,-0.838188,0.7931461,0.1775272,-0.5825832,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6856298,17.4493,-0.8215984,-0.9218972,-0.3809362,-0.07066179,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8093963,18.20808,-0.7590376,0.8671296,0.2512296,-0.4300814,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6467273,17.23162,-0.8209305,-0.5333936,0.628385,-0.5662363,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6942878,17.12228,-0.8594137,0.6568636,0.03005682,-0.75341,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5971485,16.84581,-0.886587,0.6882848,-0.4246594,-0.5881568,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6288945,16.82646,-0.788658,0.8090268,-0.5243725,-0.2655358,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,16.5762,-0.9977176,0,-0.6074823,-0.7943332,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.123864,16.61003,-0.9723968,0.4094557,-0.5084313,-0.7575248,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1671833,16.63299,-0.9646846,0.3759422,-0.3769173,-0.8465227,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.307203,16.56838,-0.8727372,0.4630053,-0.6453587,-0.6075674,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2405618,17.55597,-1.027933,0.344494,-0.3715666,-0.8621265,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3150128,17.60246,-1.022161,0.283472,-0.4163052,-0.8639061,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5019788,17.67027,-1.005674,0.2667059,-0.2696388,-0.9252907,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6407018,17.66601,-0.959439,0.3666636,-0.2187382,-0.904274,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7059585,17.65264,-0.9248948,0.4700941,-0.211675,-0.8568578,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7902278,17.56545,-0.84201,0.7733598,-0.1955649,-0.6030498,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5530688,16.78166,-0.8818876,0.6268932,-0.5443577,-0.5573864,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.400001,16.64038,-0.8771198,0.5150877,-0.6831179,-0.5177207,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7157183,17.02371,-0.7973648,0.9037582,-0.2501015,-0.3473765,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6693473,17.04536,-0.8820338,0.7152163,-0.06958552,-0.6954305,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1347743,17.22971,-1.017588,0.5078064,0.2667408,-0.8191349,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.026286,16.5787,-0.992979,0.2497084,-0.59753,-0.7619735,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.02315625,16.43109,-0.9142377,0.475154,-0.8453376,-0.244199,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.05464875,16.44168,-0.8311721,0.3463861,-0.9312941,0.1127295,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,16.72795,-1.131322,5.354656E-09,-0.3664598,-0.9304339,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,16.60913,-1.037195,4.039454E-09,-0.4810707,-0.8766818,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.209792,16.50584,-0.8819698,0.5005473,-0.5945116,-0.629292,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.15249,16.4787,-0.8912768,0.5219693,-0.5308021,-0.6676805,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.02452125,16.43754,-0.9263082,0.4824567,-0.471842,-0.7379707,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,16.43498,-0.9333769,0,-0.3902159,-0.9207234,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.62439,17.11488,-0.1250633,0.2032005,-0.6115553,0.7646631,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5479403,16.95618,-0.1567508,0.5132233,-0.4042989,0.7570629,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5016473,16.86441,-0.1839143,0.4652698,-0.5056062,0.726558,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.4553153,16.791,-0.2128913,0.3623348,-0.6341817,0.6830279,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.4019048,16.73023,-0.2519595,0.286498,-0.6973253,0.6570057,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2500583,16.59171,-0.3858563,0.233752,-0.8451375,0.4807313,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1716683,16.53046,-0.4442003,0.3983299,-0.8880079,0.2297285,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,16.45846,-0.5260125,-5.338983E-09,-0.994342,0.1062258,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3417765,16.66734,-0.3034103,0.2428517,-0.7695744,0.5905745,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.299832,16.83192,-1.028576,0.3168845,-0.3390158,-0.8858061,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5695755,17.52588,-0.8890148,-0.1969307,-0.9558777,0.217982,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5610346,17.19,-0.8625045,-0.162978,0.9823618,-0.09167109,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2461388,16.98241,-1.071125,0.3531416,0.06259888,-0.9334733,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.203346,16.66201,-0.9635243,0.2446143,-0.3414748,-0.9075015,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2425898,16.64501,-0.9380085,0.2624231,-0.4097912,-0.8736162,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1800825,16.59941,-0.9391785,0.3212314,-0.4044363,-0.8562953,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1317713,16.57193,-0.9446191,0.3422003,-0.3984071,-0.8509822,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.0280995,16.53716,-0.967239,0.250329,-0.3558329,-0.900399,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,16.53256,-0.9725138,0,-0.3531904,-0.9355515,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.442455,16.76059,-0.941694,0.4054567,-0.4790513,-0.7785337,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,16.84321,-1.160552,-1.017429E-08,-0.3988282,-0.9170256,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2121112,16.79942,-1.047579,0.3831345,-0.3790539,-0.8423337,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2711475,16.76167,-1.005206,0.3117746,-0.4484901,-0.8376473,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.0256425,16.7265,-1.12828,0.3033573,-0.4275964,-0.851549,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.025467,16.61163,-1.033988,0.2395164,-0.5788978,-0.7794287,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1211535,16.64008,-0.9997553,0.5004631,-0.325513,-0.802233,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.644475,16.96712,-0.892476,0.7245272,-0.1927741,-0.6617391,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5615708,17.02035,-0.9530333,0.4745448,0.04834046,-0.878903,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.43953,17.023,-1.002524,0.3371173,0.1635171,-0.9271537,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,17.34256,-1.082211,-5.539599E-09,0.05233174,-0.9986297,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,17.1425,-1.178404,2.425271E-08,0.7345752,-0.6785274,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,16.96565,-1.259447,0,-0.5729346,-0.8196011,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6878625,17.34724,-0.8119118,-0.8115229,-0.06796452,-0.5803545,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7419848,17.13684,-0.7887848,0.9041604,-0.1586261,-0.3966505,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7281203,17.20264,-0.8281943,0.6586505,0.01972707,-0.7521904,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.76908,17.15132,-0.4841168,0.968861,-0.2337784,0.08158357,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8829406,17.89272,-0.596427,0.9880414,-0.04683446,-0.1469033,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8678963,17.70005,-0.6205875,0.9851325,-0.1067684,-0.1345908,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8686665,17.9986,-0.7027411,0.9722546,0.06217882,-0.2255097,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.804492,17.36664,-0.6347836,0.9768875,-0.1842339,-0.1083911,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7824863,17.24637,-0.6447675,0.9782655,-0.1843717,-0.0948887,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7615628,17.13839,-0.6554731,0.9739983,-0.2129969,-0.07719889,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7318155,17.02463,-0.6619177,0.954397,-0.2914981,-0.06446013,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.69108,16.9081,-0.6622688,0.9147815,-0.3992003,-0.06175822,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6456158,16.82145,-0.6614888,0.8529503,-0.5173668,-0.06933612,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.589407,16.73948,-0.6648038,0.7543036,-0.6525101,-0.07250325,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5279332,16.68366,-0.6729255,0.6373668,-0.766722,-0.07681676,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.4216102,16.61643,-0.693732,0.5721411,-0.8153086,-0.0890303,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3344055,16.55582,-0.7229106,0.5580742,-0.8233207,-0.1034234,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2250859,16.49782,-0.7668202,0.5672525,-0.8148594,-0.1192846,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.08152951,17.10244,-1.130581,0.5884447,0.4529105,-0.6697798,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1372215,17.07796,-1.097401,0.5322791,0.3681073,-0.7623491,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2524762,17.05093,-1.057163,0.3343201,0.2637358,-0.9048057,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3378277,17.03517,-1.034231,0.3023399,0.2181676,-0.9278973,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1324245,17.0111,-1.123327,0.5854782,0.1126756,-0.8028196,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1662863,16.88262,-1.094905,0.3972938,-0.1953634,-0.8966554,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1533968,16.82392,-1.086696,0.4183079,-0.275163,-0.8656234,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1252875,16.70992,-1.048837,0.475964,-0.5957816,-0.6469178,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.03600675,17.34095,-1.066065,0.4191832,-0.03970757,-0.9070329,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,16.42793,-0.8946206,-2.616353E-09,-0.9993662,-0.03559727,ì™,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
